Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Serbia,SRB,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,3.91293277627627,5.74492919555652,3.61191496768859,3.18158642290043,3.22814662124567,3.24839662095877,0.713579567838374,0.713806231944792,0.725246871013031,0.913968068073911,0.940466607058036,0.913035552923303,0.9095564821651,0.8960656193787,0.892752656137365,0.904219831741232,0.994374059481364,0.993025547133803,0.995248192920272,0.993906730550022,1.0135749358122,..,..,..,..
Serbia,SRB,"Armed forces personnel, total",MS.MIL.TOTL.P1,135700,198500,124500,109200,110000,110000,24000,24000,24000,29125,29125,28150,28150,28150,28150,28150,31850,32000,32150,32000,32000,..,..,..,..
Serbia,SRB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,5.1539431901456,4.0275711979198,4.20995410624924,3.44790847102019,2.97316156374027,2.27394357408135,2.17062119905688,2.25051717000289,2.12979811206655,2.15727645847456,2.08596534194605,2.0036450286792,1.97099365573843,1.90065993166999,1.94076876426109,1.82608633649948,1.74294528838049,1.90905813790589,1.63668788454782,2.52647074818265,2.37558463404513,2.31320387955173,2.71134129432343,2.85324638561608,..
Serbia,SRB,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,16.4319285058305,11.9123544736188,9.81294873551189,8.22888304697525,7.28252284969826,5.71106082529183,5.12449707037064,5.33335524585853,4.69379404410093,5.04304468375178,4.86723948575489,4.81230053191489,4.36729068164768,4.49214605639699,4.33129633205669,4.28085567133528,4.16854557554828,4.7629021619112,4.02250228413135,6.01117647656385,4.92803300569221,4.96956143599764,6.2353085110692,6.42362180074009,..
Slovenia,SVN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.39858690922653,1.2451108817546,1.36742925326208,1.14099361873387,0.991147074332066,1.17909696893473,1.0728284732578,1.1519941017902,1.15407474942152,1.15700345666735,1.15883067281134,1.18229874050985,1.33092489949307,1.33606001325214,1.33169533169533,1.30403341486835,1.321681178459,0.680761675062727,0.698431659666294,0.676287990477865,0.67866613019725,..,..,..,..
Slovenia,SVN,"Armed forces personnel, total",MS.MIL.TOTL.P1,13500,12100,13500,11000,10000,12000,11000,12000,12000,12100,12100,12100,13550,13550,13550,13200,13200,7000,7250,7000,7000,..,..,..,..
Slovenia,SVN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.09316627543634,1.30048247372981,1.38761857556639,1.40379833710615,1.43065194465024,1.4201971624414,1.54218221292603,1.44291454234963,1.49291914113746,1.58615682467018,1.60312521178811,1.29217076374929,1.16679123354242,1.04694825557094,0.973739588196785,0.930119531623913,1.00428707817666,0.981780637525869,0.977856790281467,1.0543316103123,1.0585626998026,1.23377056737635,1.29212775926011,1.33665006488574,..
Slovenia,SVN,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,2.30562374469984,2.6697408018639,2.94536795758828,2.983275376718,3.07328054649899,3.06115347597542,3.38657455864908,3.3240065681445,3.31363024521566,3.2133437639696,3.19499616354269,2.54077572027378,2.36405298161292,1.73717796995904,1.91522943451448,1.90951651254954,2.17550080342796,2.22778686362437,2.24954869120449,2.42822569164333,2.0612582781457,2.49439245107897,2.74712986432086,2.82990263787353,..
Slovak Republic,SVK,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.59570739219196,1.4382286516511,1.17563490943236,0.826511793384074,0.749715951368925,0.753110723844841,0.641065768068439,0.64158715074543,0.633735059229997,0.618970967786626,0.589163405863442,0.590403429927308,0.585309506866585,0.583752026558692,0.577819531466739,0.578875112351077,0.574934245296331,0.581531011231545,0.57786250663995,0.584959306940213,0.665248455514836,..,..,..,..
Slovak Republic,SVK,"Armed forces personnel, total",MS.MIL.TOTL.P1,41200,37700,30900,22000,20000,20000,17000,17000,17000,16531,15799,15850,15850,15850,15850,15850,15850,16000,15850,16000,18000,..,..,..,..
